latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.56239,78.93146,245.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm)
2025-10-13T07:00,23.9,73,0.00,15,18.7,984.5,0.00
2025-10-13T08:00,26.0,68,0.00,23,20.5,985.3,0.00
2025-10-13T09:00,28.0,65,0.00,31,22.0,985.6,0.00
2025-10-13T10:00,29.2,62,0.00,54,23.4,985.5,0.10
2025-10-13T11:00,29.9,59,0.00,53,23.0,984.9,0.00
2025-10-13T12:00,30.8,55,0.00,45,20.2,983.8,0.00
2025-10-13T13:00,31.3,51,0.00,38,19.4,983.0,0.00
2025-10-13T14:00,31.4,49,0.00,23,18.4,982.0,0.00
2025-10-13T15:00,31.3,49,0.00,20,17.6,981.5,0.00
2025-10-13T16:00,30.7,52,0.00,28,16.2,981.4,0.00
2025-10-13T17:00,28.7,65,0.00,29,12.2,981.9,0.00
2025-10-13T18:00,27.0,68,0.00,41,9.7,982.2,0.00
2025-10-13T19:00,25.9,72,0.00,48,9.7,982.5,0.00
2025-10-13T20:00,25.2,76,0.00,43,10.1,982.7,0.00
2025-10-13T21:00,24.7,78,0.00,38,10.8,982.5,0.00
2025-10-13T22:00,24.0,81,0.00,27,10.8,982.4,0.00
2025-10-13T23:00,23.4,86,0.00,11,9.0,981.9,0.00
2025-10-14T00:00,23.1,88,0.00,9,8.6,981.6,0.00
2025-10-14T01:00,23.0,89,0.00,17,9.4,981.4,0.00
2025-10-14T02:00,23.0,89,0.00,28,12.2,981.1,0.00
2025-10-14T03:00,22.8,89,0.00,32,14.0,981.3,0.00
2025-10-14T04:00,22.8,90,0.00,41,14.8,981.4,0.00
2025-10-14T05:00,23.5,91,0.00,50,14.8,981.9,0.00
2025-10-14T06:00,23.9,89,0.00,59,14.4,982.9,0.00
2025-10-14T07:00,25.2,84,0.00,62,16.6,983.4,0.00
2025-10-14T08:00,27.2,76,0.00,74,20.5,983.9,0.00
2025-10-14T09:00,29.1,64,0.00,81,25.9,984.0,0.00
2025-10-14T10:00,30.1,57,0.00,80,28.1,983.6,0.00
2025-10-14T11:00,30.7,55,0.10,77,28.1,982.9,0.10
2025-10-14T12:00,31.2,54,0.20,77,27.0,982.1,0.20
2025-10-14T13:00,31.6,53,0.20,74,25.9,981.2,0.20
2025-10-14T14:00,31.6,54,0.10,70,23.8,980.0,0.10
2025-10-14T15:00,31.4,55,0.00,68,23.4,979.8,0.00
2025-10-14T16:00,30.6,57,0.00,69,22.3,979.6,0.00
2025-10-14T17:00,29.1,69,0.00,92,18.4,980.4,0.00
2025-10-14T18:00,28.0,72,0.00,87,10.4,980.6,0.00
2025-10-14T19:00,27.2,76,0.00,72,11.2,981.3,0.00
2025-10-14T20:00,26.5,77,0.00,66,11.2,981.8,0.00
2025-10-14T21:00,25.9,77,0.00,65,11.2,981.7,0.00
2025-10-14T22:00,25.5,78,0.00,65,11.9,981.5,0.00
2025-10-14T23:00,25.4,83,0.00,80,11.9,981.7,0.00
2025-10-15T00:00,25.6,82,0.00,70,13.7,981.4,0.00
2025-10-15T01:00,24.1,86,0.00,208,25.2,981.5,0.20
2025-10-15T02:00,22.9,91,0.20,348,31.3,980.7,0.80
2025-10-15T03:00,22.9,93,0.00,17,9.0,980.7,0.00
2025-10-15T04:00,23.0,94,0.00,20,7.9,980.9,0.00
2025-10-15T05:00,23.7,90,0.00,57,10.4,981.1,0.00
2025-10-15T06:00,24.5,87,0.00,63,13.7,982.1,0.00
2025-10-15T07:00,25.8,82,0.00,86,11.9,983.3,0.00
2025-10-15T08:00,27.5,75,0.00,94,17.6,983.8,0.00
2025-10-15T09:00,29.0,69,0.00,108,20.9,984.0,0.00
2025-10-15T10:00,30.3,63,0.00,104,22.3,983.7,0.00
2025-10-15T11:00,31.3,58,0.00,92,23.4,983.4,0.10
2025-10-15T12:00,31.9,54,0.00,85,23.0,982.5,0.00
2025-10-15T13:00,32.1,52,0.00,86,23.0,981.5,0.00
2025-10-15T14:00,31.9,52,0.00,82,20.9,980.4,0.00
2025-10-15T15:00,30.0,61,0.00,81,25.6,980.5,0.40
2025-10-15T16:00,30.1,59,0.00,84,25.2,980.4,0.00
2025-10-15T17:00,28.8,62,0.00,81,16.2,980.6,0.00
2025-10-15T18:00,27.3,71,0.00,114,9.0,981.0,0.00
2025-10-15T19:00,26.6,74,0.00,130,6.1,981.5,0.00
2025-10-15T20:00,26.2,78,0.00,113,6.1,982.2,0.00
2025-10-15T21:00,25.6,82,0.00,41,3.2,982.3,0.00
2025-10-15T22:00,24.8,86,0.00,18,3.6,982.1,0.00
2025-10-15T23:00,24.4,92,0.00,360,4.0,982.2,0.00
2025-10-16T00:00,23.9,94,0.00,360,5.4,981.9,0.00
2025-10-16T01:00,23.6,95,0.00,18,5.8,981.4,0.00
2025-10-16T02:00,23.4,96,0.00,33,5.4,981.1,0.00
2025-10-16T03:00,23.0,97,0.00,29,5.4,980.9,0.00
2025-10-16T04:00,22.9,97,0.00,13,7.6,981.0,0.00
2025-10-16T05:00,23.1,97,0.00,44,8.3,981.7,0.00
2025-10-16T06:00,23.8,94,0.00,61,10.1,982.9,0.00
2025-10-16T07:00,25.5,86,0.00,60,13.3,983.7,0.00
2025-10-16T08:00,27.7,74,0.00,62,18.4,984.2,0.00
2025-10-16T09:00,29.9,63,0.00,80,22.7,984.8,0.00
2025-10-16T10:00,31.1,53,0.00,89,25.2,984.5,0.00
2025-10-16T11:00,31.4,55,0.00,78,25.2,983.9,0.00
2025-10-16T12:00,32.0,53,0.00,76,24.1,982.7,0.00
2025-10-16T13:00,32.4,50,0.00,79,23.4,981.7,0.00
2025-10-16T14:00,32.5,46,0.00,76,22.3,980.9,0.00
